code,item_url,full_name,name
beauty,https://www.feixiaohao.com/currencies/beauty/,美币,BEC
galaxynetwork,https://www.feixiaohao.com/currencies/galaxynetwork/,银河系,GN
fetchai,https://www.feixiaohao.com/currencies/fetchai/,Fetch.AI,FET
wax,https://www.feixiaohao.com/currencies/wax/,WAX Token,WAXP
wisdomchain,https://www.feixiaohao.com/currencies/wisdomchain/,智慧链,WDC
nestprotocol,https://www.feixiaohao.com/currencies/nestprotocol/,NEST Protocol,NEST
aseantradechain,https://www.feixiaohao.com/currencies/aseantradechain/,东盟贸易链,ASTC
dcctoken,https://www.feixiaohao.com/currencies/dcctoken/,DCC Token,DCC
centrality,https://www.feixiaohao.com/currencies/centrality/,Centrality,CENNZ
dxchain,https://www.feixiaohao.com/currencies/dxchain/,DxChain Token,DX
hbtccaptaintoken,https://www.feixiaohao.com/currencies/hbtccaptaintoken/,HBTC Captain Token,HBC
bityuan,https://www.feixiaohao.com/currencies/bityuan/,比特元,BTY
solana,https://www.feixiaohao.com/currencies/solana/,Solana,SOL
digitex-futures,https://www.feixiaohao.com/currencies/digitex-futures/,Digitex Futures,DGTX
aextoken,https://www.feixiaohao.com/currencies/aextoken/,Global AEX Token,GAT
cubitchain,https://www.feixiaohao.com/currencies/cubitchain/,魔方,QBC
bobochain,https://www.feixiaohao.com/currencies/bobochain/,BOBO Chain,BOB
17ddm,https://www.feixiaohao.com/currencies/17ddm/,娱乐星球,DDMX
maidsafecoin,https://www.feixiaohao.com/currencies/maidsafecoin/,互联网币,MAID
btmx,https://www.feixiaohao.com/currencies/btmx/,BTMX Token,BTMX
mxc,https://www.feixiaohao.com/currencies/mxc/,极域,MXC
wanchain,https://www.feixiaohao.com/currencies/wanchain/,万维链,WAN
livepeer,https://www.feixiaohao.com/currencies/livepeer/,Livepeer Token,LPT
callacar,https://www.feixiaohao.com/currencies/callacar/,打个车,CACC
bytecoin-bcn,https://www.feixiaohao.com/currencies/bytecoin-bcn/,字节币,BCN
lotex,https://www.feixiaohao.com/currencies/lotex/,IoTeX,IOTX
bsstoken,https://www.feixiaohao.com/currencies/bsstoken/,BSS Token,BSS
optiontoken,https://www.feixiaohao.com/currencies/optiontoken/,A网通证,OT
hdac,https://www.feixiaohao.com/currencies/hdac/,Hdac,HDAC
starchain,https://www.feixiaohao.com/currencies/starchain/,星链,STC
tesrasupernet,https://www.feixiaohao.com/currencies/tesrasupernet/,超算网络,TSR
coinextoken,https://www.feixiaohao.com/currencies/coinextoken/,CoinEx Token,CET
pundi-x,https://www.feixiaohao.com/currencies/pundi-x/,Pundi X,NPXS
stasis-eurs,https://www.feixiaohao.com/currencies/stasis-eurs/,Stasis Eurs,EURS
reddcoin,https://www.feixiaohao.com/currencies/reddcoin/,蜗牛币,RDD
energytoken,https://www.feixiaohao.com/currencies/energytoken/,易能币,ET
bcbblockchain,https://www.feixiaohao.com/currencies/bcbblockchain/,BCB Blockchain,BCB
coti,https://www.feixiaohao.com/currencies/coti/,COTI,COTI
fantom,https://www.feixiaohao.com/currencies/fantom/,Fantom,FTM
thundercore,https://www.feixiaohao.com/currencies/thundercore/,ThunderCore,TT
ehstoken,https://www.feixiaohao.com/currencies/ehstoken/,蛋黄酥,EHS
rsr,https://www.feixiaohao.com/currencies/rsr/,RSR,RSR
grin,https://www.feixiaohao.com/currencies/grin/,古灵币,GRIN
ankr,https://www.feixiaohao.com/currencies/ankr/,Ankr,ANKR
idex,https://www.feixiaohao.com/currencies/idex/,IDEX Token,IDEX
hpt,https://www.feixiaohao.com/currencies/hpt/,火币矿池全球生态通证,HPT
swtc,https://www.feixiaohao.com/currencies/swtc/,斯微特,SWTC
mfacoin,https://www.feixiaohao.com/currencies/mfacoin/,MFA Coin,MFA
myipnetwork,https://www.feixiaohao.com/currencies/myipnetwork/,MY IP Network,MIP
gmpc,https://www.feixiaohao.com/currencies/gmpc/,混合链,GMPC
ong,https://www.feixiaohao.com/currencies/ong/,Ontology Gas,ONG
cbe,https://www.feixiaohao.com/currencies/cbe/,商娱链,CBE
galaxypoolcoin,https://www.feixiaohao.com/currencies/galaxypoolcoin/,矿池币,GPO
c20,https://www.feixiaohao.com/currencies/c20/,Crypto20,C20
tokenbetter,https://www.feixiaohao.com/currencies/tokenbetter/,TokenBetter,TB
harmonyone,https://www.feixiaohao.com/currencies/harmonyone/,Harmony,ONE
orbs,https://www.feixiaohao.com/currencies/orbs/,Orbs,ORBS
gamecom,https://www.feixiaohao.com/currencies/gamecom/,G币,GTC
fdg,https://www.feixiaohao.com/currencies/fdg/,FDG,FDG
smartgametoken,https://www.feixiaohao.com/currencies/smartgametoken/,Smart Game Token,SGT
digifinextoken,https://www.feixiaohao.com/currencies/digifinextoken/,炖粉条,DFT
vitae,https://www.feixiaohao.com/currencies/vitae/,Vitae,VITAE
casinocoin,https://www.feixiaohao.com/currencies/casinocoin/,卡西诺币,CSC
xns,https://www.feixiaohao.com/currencies/xns/,Insolar,XNS
newton-coin-project,https://www.feixiaohao.com/currencies/newton-coin-project/,NCP,NCP
usdk,https://www.feixiaohao.com/currencies/usdk/,USDK,USDK
bihu,https://www.feixiaohao.com/currencies/bihu/,币乎,KEY
kin,https://www.feixiaohao.com/currencies/kin/,Kin,KIN
one,https://www.feixiaohao.com/currencies/one/,ONE,ONE
beam,https://www.feixiaohao.com/currencies/beam/,BEAM,BEAM
susd,https://www.feixiaohao.com/currencies/susd/,sUSD,SUSD
wkc,https://www.feixiaohao.com/currencies/wkc/,玩客币（链克）,LTK
dbktoken,https://www.feixiaohao.com/currencies/dbktoken/,今日优币,JRYC
zap,https://www.feixiaohao.com/currencies/zap/,ZAP,ZAP
torchplan,https://www.feixiaohao.com/currencies/torchplan/,火炬计划,HHT
moac,https://www.feixiaohao.com/currencies/moac/,墨客,MOAC
stem-cell-coin,https://www.feixiaohao.com/currencies/stem-cell-coin/,Stem Cell Coin,SCC
kleros,https://www.feixiaohao.com/currencies/kleros/,Pinakion,PNK
ids,https://www.feixiaohao.com/currencies/ids/,IDS,IDS
btd,https://www.feixiaohao.com/currencies/btd/,BTD,BTD
celernetwork,https://www.feixiaohao.com/currencies/celernetwork/,Celer Network,CELR
marvrodisalutevison,https://www.feixiaohao.com/currencies/marvrodisalutevison/,Marvrodi Salute Vison,MSV
dataok,https://www.feixiaohao.com/currencies/dataok/,DataOK,DTO
aos,https://www.feixiaohao.com/currencies/aos/,AOS,AOS
gtachain,https://www.feixiaohao.com/currencies/gtachain/,基因链,GTA
salus,https://www.feixiaohao.com/currencies/salus/,SaluS,SLS
contentos,https://www.feixiaohao.com/currencies/contentos/,Contentos,COS
onlychain,https://www.feixiaohao.com/currencies/onlychain/,多态,ONLY
molecular,https://www.feixiaohao.com/currencies/molecular/,分子未来,MOF
unitedbitcoin,https://www.feixiaohao.com/currencies/unitedbitcoin/,比特联储,UBTC
nectar,https://www.feixiaohao.com/currencies/nectar/,Nectar,NEC
lto-network,https://www.feixiaohao.com/currencies/lto-network/,LTO Network,LTO
bz,https://www.feixiaohao.com/currencies/bz/,Bit-Z Token,BZ
bankera,https://www.feixiaohao.com/currencies/bankera/,Bankera,BNK
bntde,https://www.feixiaohao.com/currencies/bntde/,BNTDE,BNTDE
zeon,https://www.feixiaohao.com/currencies/zeon/,Zeon,ZEON
arpa,https://www.feixiaohao.com/currencies/arpa/,阿帕奇,ARPA
kan,https://www.feixiaohao.com/currencies/kan/,BitKan,KAN
moviebloc,https://www.feixiaohao.com/currencies/moviebloc/,Moviebloc,MBL
cryptosoul,https://www.feixiaohao.com/currencies/cryptosoul/,CryptoSoul,SOUL
simplechain,https://www.feixiaohao.com/currencies/simplechain/,上链,SIPC
buildyourtrust,https://www.feixiaohao.com/currencies/buildyourtrust/,信用链,BYT
greenspace,https://www.feixiaohao.com/currencies/greenspace/,绿界,GST
stpt,https://www.feixiaohao.com/currencies/stpt/,STP Network,STPT
wings,https://www.feixiaohao.com/currencies/wings/,Wings,WINGS
vite,https://www.feixiaohao.com/currencies/vite/,VITE,VITE
vertcoin,https://www.feixiaohao.com/currencies/vertcoin/,绿币,VTC
tokencard,https://www.feixiaohao.com/currencies/tokencard/,Monolith,TKN
mixmarvel,https://www.feixiaohao.com/currencies/mixmarvel/,MixMarvel,MIX
projectpai,https://www.feixiaohao.com/currencies/projectpai/,Project PAI,PAI
pfttoken,https://www.feixiaohao.com/currencies/pfttoken/,PFT Token,PFT
pluton,https://www.feixiaohao.com/currencies/pluton/,Pluton,PLU
lcs,https://www.feixiaohao.com/currencies/lcs/,自由现金,LCS
asm,https://www.feixiaohao.com/currencies/asm/,ASM,ASM
apollo-currency,https://www.feixiaohao.com/currencies/apollo-currency/,Apollo Currency,APL
metadium,https://www.feixiaohao.com/currencies/metadium/,Metadium,META
bottoncoin,https://www.feixiaohao.com/currencies/bottoncoin/,Botton Coin,BOC
bmjcoin,https://www.feixiaohao.com/currencies/bmjcoin/,BMJ,BMJ
xmx,https://www.feixiaohao.com/currencies/xmx/,XMAX,XMX
cocosbcx,https://www.feixiaohao.com/currencies/cocosbcx/,COCOS,COCOS
linkey,https://www.feixiaohao.com/currencies/linkey/,林奇,LKY
youchain,https://www.feixiaohao.com/currencies/youchain/,YOU Token,YOU
latoken,https://www.feixiaohao.com/currencies/latoken/,LAToken,LA
constellation,https://www.feixiaohao.com/currencies/constellation/,Constellation,DAG
0chain,https://www.feixiaohao.com/currencies/0chain/,0chain,ZCN
dos-network,https://www.feixiaohao.com/currencies/dos-network/,DOS Network,DOS
abcoin,https://www.feixiaohao.com/currencies/abcoin/,引粒,YLB
atlasprotocol,https://www.feixiaohao.com/currencies/atlasprotocol/,星途协议,ATP
ecoreal-estate,https://www.feixiaohao.com/currencies/ecoreal-estate/,Eco Real Estate,ECOREAL
stdcoin,https://www.feixiaohao.com/currencies/stdcoin/,盛大公链,STD
whaletoken,https://www.feixiaohao.com/currencies/whaletoken/,Whale Token,WAL
te-food,https://www.feixiaohao.com/currencies/te-food/,TE-FOOD,TFD
ttc-protocol,https://www.feixiaohao.com/currencies/ttc-protocol/,TTC,TTC
dock,https://www.feixiaohao.com/currencies/dock/,Dock,DOCK
uma,https://www.feixiaohao.com/currencies/uma/,UMA,UMA
etsc,https://www.feixiaohao.com/currencies/etsc/,以太明星链,ETSC
abschain,https://www.feixiaohao.com/currencies/abschain/,ABS chain,ABS
omnicoin,https://www.feixiaohao.com/currencies/omnicoin/,爱米币,OMC
roadtoken,https://www.feixiaohao.com/currencies/roadtoken/,ROAD Token,ROAD
ionchain,https://www.feixiaohao.com/currencies/ionchain/,IONChain,IONC
zgtoken,https://www.feixiaohao.com/currencies/zgtoken/,ZG Token,ZG
acuteangle,https://www.feixiaohao.com/currencies/acuteangle/,锐角币,AAC
jex,https://www.feixiaohao.com/currencies/jex/,JEX Token,JEX
mrtoken,https://www.feixiaohao.com/currencies/mrtoken/,怪兽,MR
haven-protocol,https://www.feixiaohao.com/currencies/haven-protocol/,Haven,XHV
valor-token,https://www.feixiaohao.com/currencies/valor-token/,Valor Token,VALOR
adpaytoken,https://www.feixiaohao.com/currencies/adpaytoken/,流量币,APT
nkn,https://www.feixiaohao.com/currencies/nkn/,NKN,NKN
cwv,https://www.feixiaohao.com/currencies/cwv/,CryptoWorld.VIP,CWV
eco2,https://www.feixiaohao.com/currencies/eco2/,ECO2,ECO2
digitalnote,https://www.feixiaohao.com/currencies/digitalnote/,DigitalNote,XDN
daostack,https://www.feixiaohao.com/currencies/daostack/,DAOstack,GEN
b91,https://www.feixiaohao.com/currencies/b91/,B91,B91
farmatrust,https://www.feixiaohao.com/currencies/farmatrust/,FarmaTrust,FTT
everus,https://www.feixiaohao.com/currencies/everus/,Everus,EVR
ultrain,https://www.feixiaohao.com/currencies/ultrain/,超脑链,UGAS
powerdrive,https://www.feixiaohao.com/currencies/powerdrive/,云控链,PD
darcio-ecosystem-coin,https://www.feixiaohao.com/currencies/darcio-ecosystem-coin/,DEC,DEC
gochain,https://www.feixiaohao.com/currencies/gochain/,GoChain,GO
drep,https://www.feixiaohao.com/currencies/drep/,Drep,DREP
next,https://www.feixiaohao.com/currencies/next/,NEXT,NET
blueseachain,https://www.feixiaohao.com/currencies/blueseachain/,蓝海链,BSC
mdukey,https://www.feixiaohao.com/currencies/mdukey/,毛肚,MDU
pumapay,https://www.feixiaohao.com/currencies/pumapay/,PumaPay,PMA
daps-token,https://www.feixiaohao.com/currencies/daps-token/,DAPS Token,DAPS
grid,https://www.feixiaohao.com/currencies/grid/,GRID+,GRID
hycon,https://www.feixiaohao.com/currencies/hycon/,Hycon,HYC
mainframe,https://www.feixiaohao.com/currencies/mainframe/,Mainframe,MFT
bkk,https://www.feixiaohao.com/currencies/bkk/,币客币,BKK
bxa,https://www.feixiaohao.com/currencies/bxa/,BXA,BXA
amo-coin,https://www.feixiaohao.com/currencies/amo-coin/,AMO Coin,AMO
weshow-token,https://www.feixiaohao.com/currencies/weshow-token/,WeShow Token,WET
het,https://www.feixiaohao.com/currencies/het/,海特,HET
libra-credit,https://www.feixiaohao.com/currencies/libra-credit/,Cred,LBA
pillar,https://www.feixiaohao.com/currencies/pillar/,Pillar,PLR
ucot,https://www.feixiaohao.com/currencies/ucot/,优物链,UCT
lina-review,https://www.feixiaohao.com/currencies/lina-review/,LINA,LINA
morpheus-network,https://www.feixiaohao.com/currencies/morpheus-network/,Morpheus Network,MORPH
dero,https://www.feixiaohao.com/currencies/dero/,Dero,DERO
monero-classic,https://www.feixiaohao.com/currencies/monero-classic/,门罗经典,XMC
livenpay,https://www.feixiaohao.com/currencies/livenpay/,LivenPay,LVN
cashaa,https://www.feixiaohao.com/currencies/cashaa/,Cashaa,CAS
cnns,https://www.feixiaohao.com/currencies/cnns/,CNNS,CNNS
qqbc,https://www.feixiaohao.com/currencies/qqbc/,亲亲币,QQBC
nix,https://www.feixiaohao.com/currencies/nix/,NIX,NIX
auctus,https://www.feixiaohao.com/currencies/auctus/,Auctus,AUC
boxaxis,https://www.feixiaohao.com/currencies/boxaxis/,盒轴链,BAXS
uttoken,https://www.feixiaohao.com/currencies/uttoken/,UTT,UTT
credo,https://www.feixiaohao.com/currencies/credo/,Credo,CREDO
yuanchaincoin,https://www.feixiaohao.com/currencies/yuanchaincoin/,原链,YCC
change,https://www.feixiaohao.com/currencies/change/,Change,CAG
wagerr,https://www.feixiaohao.com/currencies/wagerr/,Wagerr,WGR
bezant,https://www.feixiaohao.com/currencies/bezant/,Bezant,BZNT
metahash,https://www.feixiaohao.com/currencies/metahash/,元哈希,MHC
bitcoinnew,https://www.feixiaohao.com/currencies/bitcoinnew/,比新链,BTN
lightningbitcoin,https://www.feixiaohao.com/currencies/lightningbitcoin/,闪电比特币,LBTC
phore,https://www.feixiaohao.com/currencies/phore/,Phore,PHR
bitforex,https://www.feixiaohao.com/currencies/bitforex/,BitForex Token,BF
linkeye,https://www.feixiaohao.com/currencies/linkeye/,林可爱,LET
smartofgiving,https://www.feixiaohao.com/currencies/smartofgiving/,smART OF GIVING,AOG
blockv,https://www.feixiaohao.com/currencies/blockv/,BLOCKv,VEE
phantasma,https://www.feixiaohao.com/currencies/phantasma/,Phantasma,SOUL
mdt,https://www.feixiaohao.com/currencies/mdt/,量数币,MDT
tokenclub,https://www.feixiaohao.com/currencies/tokenclub/,TokenClub,TCT
tokenomy,https://www.feixiaohao.com/currencies/tokenomy/,Tokenomy,TEN
flash,https://www.feixiaohao.com/currencies/flash/,Flashcoin,FLASH
ztb,https://www.feixiaohao.com/currencies/ztb/,ZTB,ZTB
topnetwork,https://www.feixiaohao.com/currencies/topnetwork/,TOP Network,TOP
hxchain,https://www.feixiaohao.com/currencies/hxchain/,华兴链,HXC
cardstack,https://www.feixiaohao.com/currencies/cardstack/,Cardstack,CARD
insights-network,https://www.feixiaohao.com/currencies/insights-network/,Insights Network,INSTAR
lbanktoken,https://www.feixiaohao.com/currencies/lbanktoken/,蓝贝壳,LBK
connectome,https://www.feixiaohao.com/currencies/connectome/,Connectome,CNTM
usdp,https://www.feixiaohao.com/currencies/usdp/,USDP,USDP
jibrelnetwork,https://www.feixiaohao.com/currencies/jibrelnetwork/,加百利,JNT
ceek-vr,https://www.feixiaohao.com/currencies/ceek-vr/,CEEK VR,CEEK
data,https://www.feixiaohao.com/currencies/data/,DATA,DTA
universa,https://www.feixiaohao.com/currencies/universa/,Universa,UTNP
egretia,https://www.feixiaohao.com/currencies/egretia/,Egretia Token,EGT
pchainorg,https://www.feixiaohao.com/currencies/pchainorg/,PCHAIN  Network,PI
taas,https://www.feixiaohao.com/currencies/taas/,TaaS,TAAS
hydro,https://www.feixiaohao.com/currencies/hydro/,Hydro,HOT
shipchain,https://www.feixiaohao.com/currencies/shipchain/,ShipChain,SHIP
ost,https://www.feixiaohao.com/currencies/ost/,OST,OST
unetwork,https://www.feixiaohao.com/currencies/unetwork/,U Network,UUU
ubiq,https://www.feixiaohao.com/currencies/ubiq/,Ubiq,UBQ
smartcash,https://www.feixiaohao.com/currencies/smartcash/,SmartCash,SMART
dmchain,https://www.feixiaohao.com/currencies/dmchain/,DMChain,ADE
btceasypay,https://www.feixiaohao.com/currencies/btceasypay/,比特支付,BTP
demeterchain,https://www.feixiaohao.com/currencies/demeterchain/,DemeterChain,DMTC+
nucleus,https://www.feixiaohao.com/currencies/nucleus/,Nucleus Vision,NCASH
digix-gold-token,https://www.feixiaohao.com/currencies/digix-gold-token/,Digix Gold Token,DGX
triptoken,https://www.feixiaohao.com/currencies/triptoken/,Trip Token,TRIP
lockchain,https://www.feixiaohao.com/currencies/lockchain/,LockTrip,LOC
supersbtc,https://www.feixiaohao.com/currencies/supersbtc/,超级比特币,SBTC
florincoin,https://www.feixiaohao.com/currencies/florincoin/,弗洛林币,FLO
nos,https://www.feixiaohao.com/currencies/nos/,nOS Token,NOS
polybius,https://www.feixiaohao.com/currencies/polybius/,Polybius,PLBT
mith,https://www.feixiaohao.com/currencies/mith/,秘银币,MITH
hempcoin,https://www.feixiaohao.com/currencies/hempcoin/,泰合币,THC
matrix-ai-network,https://www.feixiaohao.com/currencies/matrix-ai-network/,MATRIX,MAN
leverj,https://www.feixiaohao.com/currencies/leverj/,Leverj,LEV
selfkey,https://www.feixiaohao.com/currencies/selfkey/,Selfkey,KEY
content,https://www.feixiaohao.com/currencies/content/,Content Value Network,CVNT
coins,https://www.feixiaohao.com/currencies/coins/,CoinW Token,CWT
oneledger,https://www.feixiaohao.com/currencies/oneledger/,OneLedger,OLT
phoenix,https://www.feixiaohao.com/currencies/phoenix/,Red Pulse Phoenix,PHB
hms,https://www.feixiaohao.com/currencies/hms/,Hi Mutual Society,HMC
the-abyss,https://www.feixiaohao.com/currencies/the-abyss/,The Abyss,ABYSS
